OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue,flag_negative_value,flag_zero_quantity,OrderMonth,AgeGroup
518597,100367,2024-11-08,2018,1.0,0.0,Gateway,Completed,40.0,Isfahan,2025-10-11,New,Microphone,Electronics,85.0,85.0,85.0,False,False,2024-11,35-44
518598,104903,2024-11-21,2011,1.0,5.0,Wallet,Completed,41.0,Karaj,2023-04-27,New,Desk Lamp,Home Office,32.0,30.0,30.0,False,False,2024-11,35-44
518599,107100,2026-04-02,2017,2.0,0.0,CardToCard,Completed,58.0,Tabriz,2025-02-11,New,HDMI Cable,Accessories,11.0,22.0,22.0,False,False,2026-04,55+
518601,109644,2025-12-24,2010,1.0,15.0,Wallet,Completed,31.0,Karaj,2023-07-06,Regular,Fitness Band,Wearables,55.0,47.0,47.0,False,False,2025-12,25-34
518602,101345,2026-01-16,2013,1.0,0.0,Gateway,Completed,26.0,Mashhad,2025-07-26,Regular,Notebook,Stationery,7.0,7.0,7.0,False,False,2026-01,25-34
518603,100492,2024-05-26,2008,2.0,10.0,Wallet,Cancelled,59.0,Tabriz,2025-11-20,Regular,Phone Case,Accessories,14.0,25.0,25.0,False,False,2024-05,55+
518604,109279,2024-01-14,2013,2.0,0.0,Wallet,Completed,65.0,Tabriz,2025-05-07,Regular,Notebook,Stationery,7.0,14.0,14.0,False,False,2024-01,55+
518605,108166,2024-08-19,2009,2.0,10.0,CardToCard,Completed,53.0,Tabriz,2025-03-11,New,Smart Watch,Wearables,120.0,216.0,216.0,False,False,2024-08,45-54
518606,104729,2025-05-28,2019,1.0,10.0,CardToCard,Completed,23.0,Tabriz,2024-08-08,Regular,Tablet,Electronics,260.0,234.0,234.0,False,False,2025-05,<25
518607,104004,2026-03-06,2014,1.0,5.0,Cash,Completed,39.0,Tehran,2023-05-18,New,Backpack,Accessories,42.0,40.0,40.0,False,False,2026-03,35-44
518608,109433,2024-09-23,2012,5.0,5.0,CardToCard,Cancelled,58.0,Qom,2024-12-14,VIP,Office Chair,Home Office,180.0,855.0,855.0,False,False,2024-09,55+
518609,104644,2026-01-04,2007,2.0,5.0,Gateway,Completed,21.0,Tehran,2025-02-21,Regular,Headphones,Electronics,75.0,142.0,142.0,False,False,2026-01,<25
518610,101799,2025-07-26,2004,1.0,0.0,Cash,Completed,40.0,Shiraz,2023-11-10,New,Power Bank,Electronics,35.0,35.0,35.0,False,False,2025-07,35-44
518611,102441,2025-07-19,2010,2.0,0.0,CardToCard,Completed,35.0,Ahvaz,2025-05-06,New,Fitness Band,Wearables,55.0,110.0,110.0,False,False,2025-07,25-34
518612,102605,2025-09-10,2007,2.0,0.0,Gateway,Completed,54.0,Rasht,2025-09-06,New,Headphones,Electronics,75.0,150.0,150.0,False,False,2025-09,45-54
518613,106013,2025-03-17,2018,1.0,10.0,CardToCard,Completed,49.0,Tabriz,2024-07-05,Regular,Microphone,Electronics,85.0,76.0,76.0,False,False,2025-03,45-54
518614,103615,2025-08-04,2008,3.0,0.0,Wallet,Completed,54.0,Tehran,2024-10-04,Regular,Phone Case,Accessories,14.0,42.0,42.0,False,False,2025-08,45-54
518615,103023,2025-11-16,2015,3.0,0.0,Gateway,Completed,36.0,Rasht,2024-10-16,Regular,Bluetooth Speaker,Electronics,58.0,174.0,174.0,False,False,2025-11,35-44
518616,101246,2025-05-24,2008,1.0,5.0,Gateway,Completed,65.0,Tehran,2023-11-27,Regular,Phone Case,Accessories,14.0,13.0,13.0,False,False,2025-05,55+
518617,101609,2024-02-03,2008,4.0,10.0,CardToCard,Completed,29.0,Tehran,2025-09-11,Regular,Phone Case,Accessories,14.0,50.0,50.0,False,False,2024-02,25-34
518618,101917,2025-03-17,2001,4.0,0.0,Wallet,Completed,31.0,Mashhad,2023-08-12,Regular,Wireless Mouse,Electronics,18.0,72.0,72.0,False,False,2025-03,25-34
518619,101268,2025-05-30,2020,3.0,10.0,Gateway,Completed,35.0,Qom,2025-08-23,New,Gaming Controller,Gaming,68.0,184.0,184.0,False,False,2025-05,25-34
518620,104102,2026-01-26,2005,2.0,0.0,Wallet,Completed,65.0,Shiraz,2024-07-12,New,Laptop Stand,Accessories,28.0,56.0,56.0,False,False,2026-01,55+
518621,106453,2024-01-05,2009,2.0,5.0,Gateway,Completed,65.0,Mashhad,2025-10-16,New,Smart Watch,Wearables,120.0,228.0,228.0,False,False,2024-01,55+
518622,105587,2024-02-11,2020,1.0,15.0,Gateway,Completed,28.0,Tabriz,2024-10-05,New,Gaming Controller,Gaming,68.0,58.0,58.0,False,False,2024-02,25-34
518623,101212,2024-11-14,2005,2.0,5.0,Gateway,Completed,55.0,Karaj,2024-04-09,New,Laptop Stand,Accessories,28.0,53.0,53.0,False,False,2024-11,45-54
518624,105737,2025-11-24,2001,1.0,15.0,Gateway,Completed,32.0,Mashhad,2023-03-02,Regular,Wireless Mouse,Electronics,18.0,15.0,15.0,False,False,2025-11,25-34
518625,104747,2025-02-22,2003,4.0,0.0,CardToCard,Completed,54.0,Tabriz,2025-08-09,New,USB-C Cable,Accessories,9.0,36.0,36.0,False,False,2025-02,45-54
518626,100069,2024-09-20,2013,3.0,5.0,CardToCard,Completed,21.0,Tehran,2025-08-07,Regular,Notebook,Stationery,7.0,20.0,20.0,False,False,2024-09,<25
518627,101689,2025-08-22,2011,2.0,0.0,Wallet,Completed,63.0,Shiraz,2024-10-14,VIP,Desk Lamp,Home Office,32.0,64.0,64.0,False,False,2025-08,55+
518628,108001,2025-03-11,2008,1.0,5.0,Gateway,Completed,49.0,Mashhad,2023-01-02,Regular,Phone Case,Accessories,14.0,13.0,13.0,False,False,2025-03,45-54
518629,102595,2025-05-10,2020,3.0,20.0,Gateway,Completed,32.0,Tabriz,2025-06-17,Regular,Gaming Controller,Gaming,68.0,163.0,163.0,False,False,2025-05,25-34
518630,103028,2025-01-05,2020,1.0,5.0,Gateway,Completed,53.0,Karaj,2025-04-18,Regular,Gaming Controller,Gaming,68.0,65.0,65.0,False,False,2025-01,45-54
518631,101709,2025-09-18,2003,2.0,20.0,Gateway,Completed,29.0,Tabriz,2024-10-06,New,USB-C Cable,Accessories,9.0,14.0,14.0,False,False,2025-09,25-34
518632,107367,2024-01-14,2011,2.0,0.0,Gateway,Completed,52.0,Rasht,2023-04-08,Regular,Desk Lamp,Home Office,32.0,64.0,64.0,False,False,2024-01,45-54
518633,103967,2024-01-02,2013,3.0,0.0,Gateway,Completed,55.0,Tehran,2024-12-28,Regular,Notebook,Stationery,7.0,21.0,21.0,False,False,2024-01,45-54
518634,102713,2025-08-13,2002,1.0,5.0,CardToCard,Completed,63.0,Isfahan,2024-04-07,New,Mechanical Keyboard,Electronics,62.0,59.0,59.0,False,False,2025-08,55+
518635,104662,2024-01-24,2005,2.0,0.0,Gateway,Completed,45.0,Karaj,2024-02-16,Regular,Laptop Stand,Accessories,28.0,56.0,56.0,False,False,2024-01,35-44
518636,102843,2024-10-18,2003,4.0,5.0,Gateway,Completed,54.0,Tehran,2025-03-14,Regular,USB-C Cable,Accessories,9.0,34.0,34.0,False,False,2024-10,45-54
518637,105112,2024-11-12,2011,1.0,0.0,CardToCard,Completed,51.0,Mashhad,2023-03-07,New,Desk Lamp,Home Office,32.0,32.0,32.0,False,False,2024-11,45-54
518638,105959,2025-06-14,2014,2.0,0.0,Gateway,Completed,47.0,Isfahan,2024-07-11,New,Backpack,Accessories,42.0,84.0,84.0,False,False,2025-06,45-54
518639,100746,2025-10-29,2013,2.0,0.0,Gateway,Returned,35.0,Tehran,2025-10-27,VIP,Notebook,Stationery,7.0,14.0,14.0,False,False,2025-10,25-34
518640,100170,2025-12-11,2002,1.0,0.0,Gateway,Cancelled,19.0,Mashhad,2023-12-15,Regular,Mechanical Keyboard,Electronics,62.0,62.0,62.0,False,False,2025-12,<25
518641,107766,2024-08-30,2004,1.0,5.0,Gateway,Completed,52.0,Tehran,2024-02-29,Regular,Power Bank,Electronics,35.0,33.0,33.0,False,False,2024-08,45-54
518642,101188,2024-05-20,2013,2.0,10.0,CardToCard,Completed,46.0,Tehran,2024-06-12,Regular,Notebook,Stationery,7.0,13.0,13.0,False,False,2024-05,45-54
518643,100975,2026-06-06,2004,1.0,0.0,Gateway,Completed,25.0,Kerman,2023-04-16,VIP,Power Bank,Electronics,35.0,35.0,35.0,False,False,2026-06,<25
518644,109684,2024-02-07,2016,1.0,0.0,Gateway,Completed,38.0,Karaj,2025-12-27,New,Monitor,Electronics,21.0,21.0,21.0,False,False,2024-02,35-44
518645,108951,2025-12-04,2011,2.0,5.0,Gateway,Completed,23.0,Rasht,2023-11-26,Regular,Desk Lamp,Home Office,32.0,61.0,61.0,False,False,2025-12,<25
518646,104592,2024-01-18,2002,1.0,0.0,Gateway,Completed,19.0,Tehran,2025-10-30,New,Mechanical Keyboard,Electronics,62.0,62.0,62.0,False,False,2024-01,<25
518647,100671,2025-02-23,2008,3.0,30.0,CardToCard,Completed,63.0,Tabriz,2025-11-09,Regular,Phone Case,Accessories,14.0,29.0,29.0,False,False,2025-02,55+
518648,108262,2025-07-08,2015,1.0,0.0,Wallet,Completed,53.0,Tehran,2024-03-26,VIP,Bluetooth Speaker,Electronics,58.0,58.0,58.0,False,False,2025-07,45-54
518649,109249,2025-02-16,2014,1.0,5.0,CardToCard,Completed,42.0,Tehran,2024-06-18,Regular,Backpack,Accessories,42.0,40.0,40.0,False,False,2025-02,35-44
518650,108199,2025-05-03,2012,1.0,30.0,CardToCard,Completed,42.0,Tehran,2025-04-29,VIP,Office Chair,Home Office,180.0,126.0,126.0,False,False,2025-05,35-44
518651,109550,2024-01-22,2005,1.0,0.0,Wallet,Completed,18.0,Tehran,2023-01-12,Regular,Laptop Stand,Accessories,28.0,28.0,28.0,False,False,2024-01,<25
518652,100061,2024-05-13,2017,1.0,10.0,Gateway,Completed,62.0,Tehran,2024-01-31,Regular,HDMI Cable,Accessories,11.0,10.0,10.0,False,False,2024-05,55+
518653,109157,2025-04-23,2001,1.0,0.0,Cash,Completed,41.0,Karaj,2023-06-03,New,Wireless Mouse,Electronics,18.0,18.0,18.0,False,False,2025-04,35-44
518654,104621,2025-12-16,2005,1.0,0.0,Gateway,Completed,47.0,Tehran,2023-01-12,Regular,Laptop Stand,Accessories,28.0,28.0,28.0,False,False,2025-12,45-54
518655,103183,2025-04-18,2010,3.0,5.0,Gateway,Completed,53.0,Isfahan,2025-03-15,New,Fitness Band,Wearables,55.0,157.0,157.0,False,False,2025-04,45-54
518656,106224,2025-03-07,2006,2.0,10.0,Wallet,Completed,30.0,Isfahan,2025-10-29,New,Webcam,Electronics,48.0,86.0,86.0,False,False,2025-03,25-34
518657,109915,2026-06-15,2015,2.0,30.0,Gateway,Completed,42.0,Tehran,2024-02-08,Regular,Bluetooth Speaker,Electronics,58.0,81.0,81.0,False,False,2026-06,35-44
518658,107940,2024-12-02,2013,2.0,5.0,Gateway,Cancelled,24.0,Mashhad,2023-07-03,Regular,Notebook,Stationery,7.0,13.0,13.0,False,False,2024-12,<25
518659,103453,2024-11-29,2005,2.0,15.0,Gateway,Completed,39.0,Tehran,2024-12-10,New,Laptop Stand,Accessories,28.0,48.0,48.0,False,False,2024-11,35-44
518660,109661,2024-03-05,2008,2.0,5.0,Wallet,Completed,26.0,Tabriz,2025-03-17,New,Phone Case,Accessories,14.0,27.0,27.0,False,False,2024-03,25-34
518661,102584,2025-11-07,2004,1.0,15.0,Gateway,Completed,49.0,Qom,2023-11-09,Regular,Power Bank,Electronics,35.0,30.0,30.0,False,False,2025-11,45-54
518662,101425,2024-02-28,2007,3.0,5.0,CardToCard,Completed,30.0,Tehran,2024-12-25,New,Headphones,Electronics,75.0,214.0,214.0,False,False,2024-02,25-34
518663,108419,2024-04-27,2014,1.0,0.0,CardToCard,Completed,53.0,Tehran,2024-07-22,Regular,Backpack,Accessories,42.0,42.0,42.0,False,False,2024-04,45-54
518664,107037,2024-02-19,2007,1.0,0.0,Gateway,Completed,21.0,Isfahan,2024-07-13,Regular,Headphones,Electronics,75.0,75.0,75.0,False,False,2024-02,<25
518665,101083,2024-06-15,2011,2.0,10.0,CardToCard,Completed,63.0,Shiraz,2024-05-31,New,Desk Lamp,Home Office,32.0,58.0,58.0,False,False,2024-06,55+
518666,104402,2025-01-14,2011,1.0,10.0,Gateway,Completed,23.0,Tabriz,2025-08-29,New,Desk Lamp,Home Office,32.0,29.0,29.0,False,False,2025-01,<25
518667,101127,2024-02-06,2015,3.0,10.0,Cash,Completed,58.0,Tehran,2024-04-27,Regular,Bluetooth Speaker,Electronics,58.0,157.0,157.0,False,False,2024-02,55+
518668,103942,2024-12-21,2006,2.0,0.0,Cash,Completed,32.0,Tehran,2025-04-13,Regular,Webcam,Electronics,48.0,96.0,96.0,False,False,2024-12,25-34
518669,105740,2025-02-19,2003,1.0,5.0,Gateway,Completed,19.0,Mashhad,2025-04-24,New,USB-C Cable,Accessories,9.0,9.0,9.0,False,False,2025-02,<25
518670,100011,2024-04-05,2019,2.0,10.0,Gateway,Completed,41.0,Tehran,2025-08-11,Regular,Tablet,Electronics,260.0,468.0,468.0,False,False,2024-04,35-44
518671,103607,2024-02-17,2008,1.0,10.0,Gateway,Returned,33.0,Tehran,2025-07-02,Regular,Phone Case,Accessories,14.0,13.0,13.0,False,False,2024-02,25-34
518672,109902,2024-09-28,2001,4.0,0.0,Gateway,Completed,28.0,Mashhad,2025-06-24,Regular,Wireless Mouse,Electronics,18.0,72.0,72.0,False,False,2024-09,25-34
518673,103443,2025-07-16,2015,2.0,0.0,Gateway,Completed,39.0,Mashhad,2023-05-24,VIP,Bluetooth Speaker,Electronics,58.0,116.0,116.0,False,False,2025-07,35-44
518674,106181,2025-06-08,2001,3.0,0.0,CardToCard,Completed,36.0,Tehran,2025-08-27,Regular,Wireless Mouse,Electronics,18.0,54.0,54.0,False,False,2025-06,35-44
518675,103612,2024-04-19,2012,1.0,10.0,Gateway,Completed,50.0,Karaj,2025-09-22,New,Office Chair,Home Office,180.0,162.0,162.0,False,False,2024-04,45-54
518676,106295,2024-03-20,2008,3.0,30.0,Gateway,Completed,21.0,Isfahan,2025-11-14,Regular,Phone Case,Accessories,14.0,29.0,29.0,False,False,2024-03,<25
518677,102284,2024-06-10,2015,1.0,5.0,CardToCard,Completed,55.0,Tehran,2024-02-05,Regular,Bluetooth Speaker,Electronics,58.0,55.0,55.0,False,False,2024-06,45-54
518678,109361,2026-01-25,2018,4.0,0.0,Gateway,Completed,52.0,Tehran,2024-06-25,Regular,Microphone,Electronics,85.0,340.0,340.0,False,False,2026-01,45-54
518679,103238,2026-04-05,2002,1.0,5.0,CardToCard,Completed,65.0,Shiraz,2024-11-12,Regular,Mechanical Keyboard,Electronics,62.0,59.0,59.0,False,False,2026-04,55+
518680,102343,2025-03-26,2003,1.0,10.0,Gateway,Completed,44.0,Ahvaz,2025-05-01,New,USB-C Cable,Accessories,9.0,8.0,8.0,False,False,2025-03,35-44
518681,100980,2026-02-26,2013,3.0,10.0,CardToCard,Completed,45.0,Tabriz,2025-09-08,Regular,Notebook,Stationery,7.0,19.0,19.0,False,False,2026-02,35-44
518682,107042,2024-04-23,2013,1.0,0.0,Gateway,Completed,43.0,Qom,2024-03-11,New,Notebook,Stationery,7.0,7.0,7.0,False,False,2024-04,35-44
518683,107473,2025-07-21,2001,2.0,30.0,Gateway,Completed,28.0,Tehran,2024-04-24,Regular,Wireless Mouse,Electronics,18.0,25.0,25.0,False,False,2025-07,25-34
518684,104601,2025-07-14,2006,1.0,0.0,CardToCard,Completed,65.0,Mashhad,2023-05-22,New,Webcam,Electronics,48.0,48.0,48.0,False,False,2025-07,55+
518685,101121,2025-01-23,2007,1.0,15.0,Gateway,Completed,18.0,Tehran,2024-11-03,New,Headphones,Electronics,75.0,64.0,64.0,False,False,2025-01,<25
518686,104879,2025-09-29,2003,3.0,0.0,Gateway,Completed,50.0,Tehran,2023-12-20,VIP,USB-C Cable,Accessories,9.0,27.0,27.0,False,False,2025-09,45-54
518687,105988,2025-02-14,2011,2.0,0.0,Wallet,Completed,44.0,Kerman,2023-11-07,VIP,Desk Lamp,Home Office,32.0,64.0,64.0,False,False,2025-02,35-44
518688,107846,2026-01-10,2007,1.0,20.0,CardToCard,Completed,34.0,Shiraz,2025-09-19,VIP,Headphones,Electronics,75.0,60.0,60.0,False,False,2026-01,25-34
518689,100868,2024-04-27,2003,1.0,15.0,Gateway,Completed,58.0,Karaj,2025-05-29,New,USB-C Cable,Accessories,9.0,8.0,8.0,False,False,2024-04,55+
518690,102690,2024-01-16,2017,4.0,5.0,Gateway,Completed,65.0,Mashhad,2024-11-11,Regular,HDMI Cable,Accessories,11.0,42.0,42.0,False,False,2024-01,55+
518691,109581,2024-11-22,2005,5.0,5.0,Gateway,Completed,39.0,Karaj,2023-03-30,New,Laptop Stand,Accessories,28.0,133.0,133.0,False,False,2024-11,35-44
518692,109365,2024-04-21,2001,1.0,10.0,Cash,Completed,34.0,Tehran,2024-06-03,Regular,Wireless Mouse,Electronics,18.0,16.0,16.0,False,False,2024-04,25-34
518693,103988,2024-06-03,2015,2.0,20.0,Gateway,Completed,21.0,Kerman,2025-01-19,New,Bluetooth Speaker,Electronics,58.0,93.0,93.0,False,False,2024-06,<25
518694,104881,2024-02-11,2015,1.0,5.0,Gateway,Completed,36.0,Tehran,2025-12-07,Regular,Bluetooth Speaker,Electronics,58.0,55.0,55.0,False,False,2024-02,35-44
518695,104504,2025-01-07,2020,3.0,5.0,Wallet,Completed,55.0,Tehran,2025-08-08,VIP,Gaming Controller,Gaming,68.0,194.0,194.0,False,False,2025-01,45-54
518696,105165,2025-09-28,2003,1.0,15.0,CardToCard,Completed,35.0,Tehran,2025-07-30,Regular,USB-C Cable,Accessories,9.0,8.0,8.0,False,False,2025-09,25-34
518697,107800,2025-04-26,2017,1.0,5.0,Gateway,Completed,27.0,Tabriz,2024-10-01,Regular,HDMI Cable,Accessories,11.0,10.0,10.0,False,False,2025-04,25-34
518698,103917,2024-11-04,2008,4.0,0.0,Gateway,Completed,21.0,Shiraz,2023-11-03,New,Phone Case,Accessories,14.0,56.0,56.0,False,False,2024-11,<25
518699,102569,2024-01-11,2005,2.0,10.0,CardToCard,Completed,36.0,Rasht,2025-03-12,VIP,Laptop Stand,Accessories,28.0,50.0,50.0,False,False,2024-01,35-44
518700,100762,2025-03-15,2005,1.0,0.0,Gateway,Completed,44.0,Tehran,2023-10-28,Regular,Laptop Stand,Accessories,28.0,28.0,28.0,False,False,2025-03,35-44
518701,104718,2024-10-10,2001,1.0,5.0,Gateway,Completed,65.0,Tehran,2024-11-12,Regular,Wireless Mouse,Electronics,18.0,17.0,17.0,False,False,2024-10,55+
518702,105540,2024-07-25,2004,2.0,5.0,Gateway,Completed,65.0,Kerman,2024-08-25,Regular,Power Bank,Electronics,35.0,66.0,66.0,False,False,2024-07,55+
518703,106818,2025-01-25,2013,1.0,10.0,Wallet,Completed,41.0,Tehran,2023-04-22,New,Notebook,Stationery,7.0,6.0,6.0,False,False,2025-01,35-44
518704,106566,2024-05-26,2001,1.0,0.0,Gateway,Completed,31.0,Isfahan,2025-10-27,New,Wireless Mouse,Electronics,18.0,18.0,18.0,False,False,2024-05,25-34
518705,103517,2024-10-05,2005,1.0,20.0,Gateway,Completed,26.0,Rasht,2025-10-27,Regular,Laptop Stand,Accessories,28.0,22.0,22.0,False,False,2024-10,25-34
518706,100508,2026-03-29,2001,3.0,0.0,Gateway,Completed,29.0,Mashhad,2023-09-21,Regular,Wireless Mouse,Electronics,18.0,54.0,54.0,False,False,2026-03,25-34
518707,104534,2025-06-11,2008,2.0,0.0,Wallet,Completed,54.0,Isfahan,2023-01-04,VIP,Phone Case,Accessories,14.0,28.0,28.0,False,False,2025-06,45-54
518708,102967,2026-06-18,2017,5.0,0.0,Gateway,Completed,29.0,Shiraz,2025-08-09,Regular,HDMI Cable,Accessories,11.0,55.0,55.0,False,False,2026-06,25-34
518709,102247,2025-06-26,2013,1.0,15.0,Gateway,Completed,45.0,Ahvaz,2025-07-11,New,Notebook,Stationery,7.0,6.0,6.0,False,False,2025-06,35-44
518710,108297,2024-03-24,2003,2.0,5.0,Gateway,Completed,55.0,Isfahan,2025-11-30,New,USB-C Cable,Accessories,9.0,17.0,17.0,False,False,2024-03,45-54
518712,104953,2026-01-18,2011,1.0,5.0,Gateway,Completed,55.0,Qom,2025-05-21,Regular,Desk Lamp,Home Office,32.0,30.0,30.0,False,False,2026-01,45-54
518713,106288,2026-03-12,2008,1.0,30.0,CardToCard,Completed,21.0,Rasht,2023-04-02,New,Phone Case,Accessories,14.0,10.0,10.0,False,False,2026-03,<25
518714,106027,2025-04-24,2018,1.0,10.0,CardToCard,Completed,39.0,Tehran,2023-03-15,Regular,Microphone,Electronics,85.0,76.0,76.0,False,False,2025-04,35-44
518715,109333,2024-04-13,2001,1.0,0.0,Cash,Completed,48.0,Tehran,2024-06-15,Regular,Wireless Mouse,Electronics,18.0,18.0,18.0,False,False,2024-04,45-54
518716,103670,2025-07-09,2002,2.0,0.0,Gateway,Completed,41.0,Ahvaz,2025-08-06,New,Mechanical Keyboard,Electronics,62.0,124.0,124.0,False,False,2025-07,35-44
518717,106270,2024-05-03,2014,2.0,0.0,Gateway,Completed,52.0,Tehran,2025-11-23,New,Backpack,Accessories,42.0,84.0,84.0,False,False,2024-05,45-54
518718,100572,2024-02-18,2017,5.0,5.0,Gateway,Completed,37.0,Tehran,2023-06-30,New,HDMI Cable,Accessories,11.0,52.0,52.0,False,False,2024-02,35-44
518719,100119,2024-07-01,2012,1.0,0.0,CardToCard,Completed,29.0,Tehran,2025-09-29,Regular,Office Chair,Home Office,180.0,180.0,180.0,False,False,2024-07,25-34
518720,105604,2024-03-24,2005,2.0,10.0,Gateway,Completed,41.0,Qom,2025-06-25,Regular,Laptop Stand,Accessories,28.0,50.0,50.0,False,False,2024-03,35-44
518721,100908,2025-01-19,2008,4.0,0.0,Cash,Completed,26.0,Tabriz,2023-05-06,Regular,Phone Case,Accessories,14.0,56.0,56.0,False,False,2025-01,25-34
518722,102549,2026-04-20,2013,3.0,15.0,Cash,Completed,40.0,Tehran,2023-07-02,Regular,Notebook,Stationery,7.0,18.0,18.0,False,False,2026-04,35-44
518723,107042,2025-07-24,2016,1.0,0.0,Gateway,Completed,43.0,Qom,2024-03-11,New,Monitor,Electronics,21.0,21.0,21.0,False,False,2025-07,35-44
518724,107100,2025-08-23,2018,1.0,10.0,Gateway,Completed,58.0,Tabriz,2025-02-11,New,Microphone,Electronics,85.0,76.0,76.0,False,False,2025-08,55+
518725,103466,2025-11-25,2017,2.0,0.0,Gateway,Completed,53.0,Isfahan,2024-12-16,Regular,HDMI Cable,Accessories,11.0,22.0,22.0,False,False,2025-11,45-54
518726,103959,2024-07-25,2014,1.0,5.0,Gateway,Completed,22.0,Tehran,2025-01-12,Regular,Backpack,Accessories,42.0,40.0,40.0,False,False,2024-07,<25
518727,109051,2025-05-09,2015,5.0,5.0,CardToCard,Completed,19.0,Mashhad,2024-01-08,New,Bluetooth Speaker,Electronics,58.0,276.0,276.0,False,False,2025-05,<25
518728,105088,2025-09-07,2011,1.0,0.0,Wallet,Completed,29.0,Qom,2024-01-17,VIP,Desk Lamp,Home Office,32.0,32.0,32.0,False,False,2025-09,25-34
518729,103566,2024-09-19,2020,1.0,0.0,CardToCard,Completed,30.0,Mashhad,2023-01-04,New,Gaming Controller,Gaming,68.0,68.0,68.0,False,False,2024-09,25-34
518730,105615,2024-11-30,2003,1.0,0.0,CardToCard,Completed,45.0,Shiraz,2025-12-25,VIP,USB-C Cable,Accessories,9.0,9.0,9.0,False,False,2024-11,35-44
518731,104051,2025-08-29,2006,3.0,0.0,Gateway,Completed,33.0,Tehran,2025-02-23,New,Webcam,Electronics,48.0,144.0,144.0,False,False,2025-08,25-34
518732,107224,2025-11-29,2014,2.0,0.0,Wallet,Completed,33.0,Karaj,2025-01-21,Regular,Backpack,Accessories,42.0,84.0,84.0,False,False,2025-11,25-34
518733,104264,2024-11-08,2005,2.0,0.0,CardToCard,Completed,54.0,Ahvaz,2023-06-29,Regular,Laptop Stand,Accessories,28.0,56.0,56.0,False,False,2024-11,45-54
518734,108120,2025-06-24,2003,2.0,5.0,Gateway,Completed,56.0,Tabriz,2023-12-14,Regular,USB-C Cable,Accessories,9.0,17.0,17.0,False,False,2025-06,55+
518735,102152,2025-07-27,2013,2.0,0.0,Gateway,Completed,33.0,Karaj,2024-06-15,Regular,Notebook,Stationery,7.0,14.0,14.0,False,False,2025-07,25-34
518736,101009,2026-04-01,2002,2.0,5.0,Gateway,Completed,53.0,Qom,2025-07-15,Regular,Mechanical Keyboard,Electronics,62.0,118.0,118.0,False,False,2026-04,45-54
518737,107087,2025-11-11,2009,2.0,0.0,Gateway,Completed,39.0,Tabriz,2025-12-09,VIP,Smart Watch,Wearables,120.0,240.0,240.0,False,False,2025-11,35-44
518738,100934,2024-06-17,2003,1.0,20.0,Gateway,Completed,41.0,Tehran,2025-08-22,VIP,USB-C Cable,Accessories,9.0,7.0,7.0,False,False,2024-06,35-44
518739,105429,2025-06-24,2012,5.0,0.0,CardToCard,Completed,19.0,Isfahan,2023-10-20,New,Office Chair,Home Office,180.0,900.0,900.0,False,False,2025-06,<25
518740,101608,2026-05-08,2001,2.0,5.0,CardToCard,Completed,46.0,Tehran,2025-12-17,VIP,Wireless Mouse,Electronics,18.0,34.0,34.0,False,False,2026-05,45-54
518741,101736,2024-11-22,2003,3.0,10.0,CardToCard,Completed,56.0,Kerman,2023-02-24,Regular,USB-C Cable,Accessories,9.0,24.0,24.0,False,False,2024-11,55+
518742,106580,2025-10-23,2014,1.0,0.0,CardToCard,Completed,38.0,Shiraz,2025-08-05,Regular,Backpack,Accessories,42.0,42.0,42.0,False,False,2025-10,35-44
518743,109555,2025-04-11,2003,3.0,5.0,Gateway,Completed,40.0,Tabriz,2024-04-14,Regular,USB-C Cable,Accessories,9.0,26.0,26.0,False,False,2025-04,35-44
518744,102511,2025-01-13,2011,1.0,5.0,Gateway,Completed,27.0,Tabriz,2024-08-01,Regular,Desk Lamp,Home Office,32.0,30.0,30.0,False,False,2025-01,25-34
518745,102366,2025-05-07,2010,1.0,5.0,Gateway,Completed,22.0,Tehran,2024-05-28,New,Fitness Band,Wearables,55.0,52.0,52.0,False,False,2025-05,<25
518746,107736,2025-01-02,2008,2.0,5.0,Gateway,Completed,30.0,Kerman,2025-01-18,Regular,Phone Case,Accessories,14.0,27.0,27.0,False,False,2025-01,25-34
518747,104229,2024-10-01,2009,2.0,0.0,Gateway,Completed,34.0,Qom,2025-08-26,New,Smart Watch,Wearables,120.0,240.0,240.0,False,False,2024-10,25-34
518748,103840,2025-10-19,2002,2.0,20.0,CardToCard,Completed,63.0,Karaj,2023-05-05,New,Mechanical Keyboard,Electronics,62.0,99.0,99.0,False,False,2025-10,55+
518749,103341,2025-04-05,2013,2.0,0.0,Cash,Completed,43.0,Tehran,2023-09-20,Regular,Notebook,Stationery,7.0,14.0,14.0,False,False,2025-04,35-44
518750,104197,2026-04-09,2005,1.0,15.0,Wallet,Completed,44.0,Shiraz,2024-07-08,Regular,Laptop Stand,Accessories,28.0,24.0,24.0,False,False,2026-04,35-44
518751,104473,2024-01-08,2015,2.0,10.0,Gateway,Completed,41.0,Tehran,2025-02-04,Regular,Bluetooth Speaker,Electronics,58.0,104.0,104.0,False,False,2024-01,35-44
518752,105587,2025-10-26,2008,1.0,0.0,CardToCard,Completed,28.0,Tabriz,2024-10-05,New,Phone Case,Accessories,14.0,14.0,14.0,False,False,2025-10,25-34
