OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue
528582,101054,2024-06-18,2002,3.0,0.0,Gateway,Completed,64.0,Tehran,2024-04-26,Regular,Mechanical Keyboard,Electronics,62.0,186.0,186.0
528583,104938,2026-06-26,2002,2.0,10.0,CardToCard,Completed,46.0,Tehran,2025-05-05,Regular,Mechanical Keyboard,Electronics,62.0,112.0,112.0
528584,101938,2025-05-11,2001,2.0,5.0,Gateway,Completed,44.0,Shiraz,2023-02-27,New,Wireless Mouse,Electronics,18.0,34.0,34.0
528585,108216,2024-04-11,2001,1.0,5.0,CardToCard,Completed,52.0,Tehran,2024-08-04,Regular,Wireless Mouse,Electronics,18.0,17.0,17.0
528586,102584,2025-06-15,2013,2.0,10.0,Gateway,Completed,49.0,Qom,2023-11-09,Regular,Notebook,Stationery,7.0,13.0,13.0
528587,107000,2024-11-24,2014,1.0,0.0,Gateway,Completed,59.0,Tabriz,2024-08-30,VIP,Backpack,Accessories,42.0,42.0,42.0
528588,107956,2024-06-09,2008,1.0,20.0,Gateway,Completed,24.0,Mashhad,2025-08-07,Regular,Phone Case,Accessories,14.0,11.0,11.0
528589,106989,2024-09-13,2008,1.0,5.0,CardToCard,Completed,35.0,Rasht,2024-10-18,Regular,Phone Case,Accessories,14.0,13.0,13.0
528590,101812,2024-08-09,2018,2.0,15.0,Cash,Cancelled,49.0,Mashhad,2023-01-01,New,Microphone,Electronics,85.0,144.0,144.0
528591,101522,2025-05-18,2008,1.0,5.0,Gateway,Completed,52.0,Isfahan,2023-11-23,VIP,Phone Case,Accessories,14.0,13.0,13.0
528592,100928,2024-08-26,2017,1.0,0.0,Gateway,Completed,32.0,Qom,2023-03-01,Regular,HDMI Cable,Accessories,11.0,11.0,11.0
528593,108391,2024-02-11,2018,2.0,5.0,Cash,Completed,65.0,Qom,2023-08-22,VIP,Microphone,Electronics,85.0,162.0,162.0
528594,103705,2025-12-07,2003,2.0,5.0,CardToCard,Completed,63.0,Isfahan,2023-07-14,New,USB-C Cable,Accessories,9.0,17.0,17.0
528595,101905,2024-09-03,2018,2.0,0.0,Wallet,Returned,33.0,Isfahan,2025-01-19,New,Microphone,Electronics,85.0,170.0,170.0
528596,109828,2024-09-20,2004,2.0,10.0,Gateway,Completed,63.0,Tehran,2025-06-15,Regular,Power Bank,Electronics,35.0,63.0,63.0
528597,102454,2025-01-09,2007,4.0,15.0,Wallet,Completed,40.0,Tabriz,2025-12-13,Regular,Headphones,Electronics,75.0,255.0,255.0
528598,105396,2025-11-16,2017,2.0,0.0,CardToCard,Completed,19.0,Isfahan,2025-05-20,Regular,HDMI Cable,Accessories,11.0,22.0,22.0
528599,106819,2025-06-15,2007,1.0,0.0,CardToCard,Completed,52.0,Tehran,2023-10-21,New,Headphones,Electronics,75.0,75.0,75.0
528600,105271,2024-03-16,2008,1.0,5.0,Gateway,Completed,26.0,Karaj,2023-07-18,VIP,Phone Case,Accessories,14.0,13.0,13.0
528601,105004,2025-02-01,2011,1.0,10.0,CardToCard,Completed,50.0,Tehran,2025-11-20,Regular,Desk Lamp,Home Office,32.0,29.0,29.0
528602,107942,2025-10-15,2012,2.0,5.0,Wallet,Completed,63.0,Isfahan,2024-05-03,New,Office Chair,Home Office,180.0,342.0,342.0
528603,100713,2024-02-05,2008,2.0,15.0,Cash,Completed,52.0,Kerman,2025-12-28,Regular,Phone Case,Accessories,14.0,24.0,24.0
528604,104702,2024-02-04,2003,1.0,0.0,Gateway,Completed,20.0,Tehran,2023-10-24,New,USB-C Cable,Accessories,9.0,9.0,9.0
528605,109358,2025-08-29,2015,1.0,20.0,Gateway,Completed,21.0,Kerman,2024-11-12,Regular,Bluetooth Speaker,Electronics,58.0,46.0,46.0
528606,107204,2025-03-09,2008,2.0,0.0,Gateway,Completed,24.0,Rasht,2023-10-14,New,Phone Case,Accessories,14.0,28.0,28.0
528607,104769,2024-05-21,2020,1.0,0.0,CardToCard,Completed,23.0,Karaj,2025-07-03,Regular,Gaming Controller,Gaming,68.0,68.0,68.0
528608,100665,2025-08-02,2010,2.0,5.0,Gateway,Completed,46.0,Tehran,2024-04-03,VIP,Fitness Band,Wearables,55.0,104.0,104.0
528609,104018,2024-03-11,2003,1.0,5.0,CardToCard,Completed,25.0,Mashhad,2024-11-30,New,USB-C Cable,Accessories,9.0,9.0,9.0
528610,102768,2025-01-19,2014,4.0,15.0,Wallet,Completed,65.0,Mashhad,2023-04-04,VIP,Backpack,Accessories,42.0,143.0,143.0
528611,102443,2025-12-09,2008,1.0,0.0,CardToCard,Completed,18.0,Karaj,2023-12-13,Regular,Phone Case,Accessories,14.0,14.0,14.0
528612,104255,2024-06-02,2013,3.0,30.0,Gateway,Completed,34.0,Qom,2025-11-26,Regular,Notebook,Stationery,7.0,15.0,15.0
528613,102229,2025-05-24,2017,1.0,10.0,CardToCard,Completed,31.0,Tehran,2023-12-09,New,HDMI Cable,Accessories,11.0,10.0,10.0
528614,103324,2024-11-16,2006,1.0,0.0,CardToCard,Cancelled,48.0,Rasht,2025-12-13,Regular,Webcam,Electronics,48.0,48.0,48.0
528615,104813,2026-02-15,2017,1.0,0.0,Wallet,Completed,43.0,Tabriz,2023-07-29,VIP,HDMI Cable,Accessories,11.0,11.0,11.0
528616,100333,2025-07-12,2004,3.0,30.0,Wallet,Completed,32.0,Tehran,2023-09-14,Regular,Power Bank,Electronics,35.0,74.0,74.0
528618,104944,2025-02-26,2007,1.0,0.0,Gateway,Completed,59.0,Shiraz,2023-11-20,New,Headphones,Electronics,75.0,75.0,75.0
528619,102311,2025-03-30,2003,1.0,5.0,Gateway,Completed,31.0,Mashhad,2023-03-22,Regular,USB-C Cable,Accessories,9.0,9.0,9.0
528620,102653,2026-06-11,2017,1.0,0.0,Wallet,Cancelled,65.0,Shiraz,2023-04-21,Regular,HDMI Cable,Accessories,11.0,11.0,11.0
528621,103165,2025-10-05,2009,2.0,10.0,Cash,Completed,24.0,Mashhad,2024-01-30,New,Smart Watch,Wearables,120.0,216.0,216.0
528622,104472,2025-09-08,2013,1.0,5.0,CardToCard,Completed,60.0,Tehran,2023-03-18,Regular,Notebook,Stationery,7.0,7.0,7.0
528623,100698,2026-06-10,2008,1.0,20.0,Cash,Completed,46.0,Rasht,2024-05-19,Regular,Phone Case,Accessories,14.0,11.0,11.0
528624,108638,2024-05-12,2007,3.0,10.0,Gateway,Completed,58.0,Tehran,2024-10-24,New,Headphones,Electronics,75.0,202.0,202.0
528625,102540,2025-02-07,2008,1.0,10.0,Cash,Completed,41.0,Tehran,2025-07-10,VIP,Phone Case,Accessories,14.0,13.0,13.0
528626,101175,2026-05-13,2014,3.0,0.0,Wallet,Cancelled,18.0,Isfahan,2024-08-28,New,Backpack,Accessories,42.0,126.0,126.0
528627,107648,2026-01-06,2002,1.0,0.0,Gateway,Completed,19.0,Mashhad,2024-07-27,Regular,Mechanical Keyboard,Electronics,62.0,62.0,62.0
528628,105031,2024-06-26,2008,1.0,15.0,CardToCard,Completed,33.0,Shiraz,2025-02-11,Regular,Phone Case,Accessories,14.0,12.0,12.0
528629,104204,2024-12-30,2010,2.0,0.0,Gateway,Completed,24.0,Mashhad,2024-12-13,New,Fitness Band,Wearables,55.0,110.0,110.0
528630,103707,2024-06-11,2018,2.0,0.0,CardToCard,Completed,25.0,Tehran,2023-03-02,New,Microphone,Electronics,85.0,170.0,170.0
528631,101278,2025-08-28,2017,4.0,10.0,Wallet,Completed,55.0,Tabriz,2024-04-16,New,HDMI Cable,Accessories,11.0,40.0,40.0
528632,103060,2025-06-17,2006,1.0,30.0,Gateway,Returned,31.0,Ahvaz,2023-02-10,Regular,Webcam,Electronics,48.0,34.0,34.0
528633,107900,2025-05-17,2010,1.0,0.0,CardToCard,Completed,32.0,Mashhad,2025-05-12,New,Fitness Band,Wearables,55.0,55.0,55.0
528634,103936,2026-02-27,2013,1.0,0.0,Gateway,Completed,58.0,Kerman,2024-03-06,Regular,Notebook,Stationery,7.0,7.0,7.0
528635,106680,2024-03-27,2001,4.0,10.0,Gateway,Completed,42.0,Mashhad,2024-06-17,Regular,Wireless Mouse,Electronics,18.0,65.0,65.0
528636,101199,2026-04-16,2001,1.0,0.0,Gateway,Completed,56.0,Isfahan,2024-08-28,Regular,Wireless Mouse,Electronics,18.0,18.0,18.0
528637,103014,2025-02-22,2008,2.0,5.0,CardToCard,Completed,53.0,Mashhad,2023-11-06,Regular,Phone Case,Accessories,14.0,27.0,27.0
528638,105698,2024-01-24,2004,1.0,0.0,Gateway,Completed,54.0,Tabriz,2023-04-10,Regular,Power Bank,Electronics,35.0,35.0,35.0
528639,100086,2026-03-14,2003,2.0,10.0,Cash,Completed,51.0,Isfahan,2023-04-20,Regular,USB-C Cable,Accessories,9.0,16.0,16.0
528640,104432,2026-04-04,2011,1.0,10.0,Gateway,Completed,22.0,Tehran,2024-07-06,New,Desk Lamp,Home Office,32.0,29.0,29.0
528641,103587,2026-04-20,2017,2.0,5.0,Gateway,Completed,39.0,Tehran,2025-04-04,New,HDMI Cable,Accessories,11.0,21.0,21.0
528642,108906,2025-12-22,2004,2.0,15.0,CardToCard,Completed,49.0,Tehran,2025-03-08,Regular,Power Bank,Electronics,35.0,60.0,60.0
528643,104100,2024-08-28,2013,1.0,15.0,Gateway,Completed,34.0,Kerman,2023-01-19,VIP,Notebook,Stationery,7.0,6.0,6.0
528644,100527,2024-09-04,2004,2.0,10.0,Wallet,Completed,62.0,Mashhad,2024-09-11,Regular,Power Bank,Electronics,35.0,63.0,63.0
528645,108684,2024-10-10,2015,2.0,10.0,Wallet,Completed,23.0,Karaj,2024-07-24,New,Bluetooth Speaker,Electronics,58.0,104.0,104.0
528646,107003,2024-07-13,2001,2.0,0.0,CardToCard,Completed,64.0,Tehran,2023-06-14,Regular,Wireless Mouse,Electronics,18.0,36.0,36.0
528647,104989,2026-03-06,2014,1.0,15.0,CardToCard,Completed,62.0,Mashhad,2024-05-01,New,Backpack,Accessories,42.0,36.0,36.0
528648,100380,2025-04-07,2001,1.0,0.0,CardToCard,Completed,30.0,Qom,2023-07-12,Regular,Wireless Mouse,Electronics,18.0,18.0,18.0
528649,102420,2024-08-18,2019,2.0,0.0,Wallet,Completed,38.0,Tehran,2023-01-01,New,Tablet,Electronics,260.0,520.0,520.0
528650,104658,2025-10-29,2010,1.0,0.0,Gateway,Completed,45.0,Tehran,2023-03-07,Regular,Fitness Band,Wearables,55.0,55.0,55.0
528651,100857,2025-06-26,2004,2.0,10.0,Gateway,Completed,29.0,Shiraz,2023-02-17,New,Power Bank,Electronics,35.0,63.0,63.0
528652,103502,2024-11-23,2004,1.0,0.0,Gateway,Completed,48.0,Karaj,2023-08-05,Regular,Power Bank,Electronics,35.0,35.0,35.0
528653,103209,2026-03-14,2001,3.0,5.0,Cash,Completed,38.0,Tabriz,2025-08-09,VIP,Wireless Mouse,Electronics,18.0,51.0,51.0
528654,102172,2025-04-25,2012,1.0,0.0,Wallet,Completed,53.0,Shiraz,2024-08-09,Regular,Office Chair,Home Office,180.0,180.0,180.0
528655,102231,2025-06-26,2003,1.0,5.0,Gateway,Completed,48.0,Mashhad,2025-05-22,Regular,USB-C Cable,Accessories,9.0,9.0,9.0
528656,109854,2024-01-29,2016,1.0,0.0,Gateway,Completed,28.0,Tehran,2024-11-07,Regular,Monitor,Electronics,21.0,21.0,21.0
528657,108087,2025-06-28,2008,1.0,0.0,Gateway,Completed,50.0,Mashhad,2023-05-19,New,Phone Case,Accessories,14.0,14.0,14.0
528658,105235,2024-12-22,2008,1.0,0.0,Cash,Completed,36.0,Qom,2024-08-30,New,Phone Case,Accessories,14.0,14.0,14.0
528659,109281,2025-10-08,2011,1.0,0.0,CardToCard,Completed,44.0,Isfahan,2023-11-24,New,Desk Lamp,Home Office,32.0,32.0,32.0
528660,109142,2024-02-08,2015,1.0,0.0,CardToCard,Completed,32.0,Tehran,2025-12-15,Regular,Bluetooth Speaker,Electronics,58.0,58.0,58.0
528661,101345,2024-11-29,2007,1.0,0.0,Gateway,Completed,26.0,Mashhad,2025-07-26,Regular,Headphones,Electronics,75.0,75.0,75.0
528662,105550,2024-02-26,2011,4.0,10.0,Cash,Completed,54.0,Shiraz,2025-05-27,Regular,Desk Lamp,Home Office,32.0,115.0,115.0
528663,106623,2026-04-04,2015,2.0,0.0,Gateway,Completed,56.0,Isfahan,2023-07-19,Regular,Bluetooth Speaker,Electronics,58.0,116.0,116.0
528664,109624,2024-12-28,2013,1.0,10.0,Gateway,Returned,50.0,Karaj,2025-11-25,Regular,Notebook,Stationery,7.0,6.0,6.0
528665,108628,2024-04-30,2003,4.0,0.0,Gateway,Completed,57.0,Mashhad,2024-11-19,VIP,USB-C Cable,Accessories,9.0,36.0,36.0
528666,109514,2025-10-04,2004,1.0,15.0,CardToCard,Completed,37.0,Tabriz,2023-05-13,Regular,Power Bank,Electronics,35.0,30.0,30.0
528667,105396,2026-01-31,2003,1.0,20.0,Gateway,Completed,19.0,Isfahan,2025-05-20,Regular,USB-C Cable,Accessories,9.0,7.0,7.0
528668,100684,2025-10-31,2014,1.0,15.0,Gateway,Completed,64.0,Shiraz,2025-12-08,Regular,Backpack,Accessories,42.0,36.0,36.0
528669,101840,2026-01-04,2004,1.0,5.0,Cash,Completed,44.0,Rasht,2025-09-11,VIP,Power Bank,Electronics,35.0,33.0,33.0
528670,102741,2026-01-01,2004,1.0,15.0,Wallet,Completed,26.0,Isfahan,2024-02-21,Regular,Power Bank,Electronics,35.0,30.0,30.0
528671,109649,2026-06-17,2001,2.0,20.0,Gateway,Completed,65.0,Rasht,2025-11-29,New,Wireless Mouse,Electronics,18.0,29.0,29.0
528672,109090,2024-11-09,2009,1.0,10.0,Cash,Completed,35.0,Tehran,2023-07-04,VIP,Smart Watch,Wearables,120.0,108.0,108.0
528673,102254,2024-10-28,2012,1.0,15.0,Gateway,Completed,42.0,Tabriz,2025-08-25,Regular,Office Chair,Home Office,180.0,153.0,153.0
528674,103232,2024-04-06,2003,2.0,30.0,CardToCard,Completed,28.0,Tehran,2025-06-20,Regular,USB-C Cable,Accessories,9.0,13.0,13.0
528675,102015,2026-01-10,2009,2.0,0.0,CardToCard,Completed,49.0,Tehran,2024-06-07,New,Smart Watch,Wearables,120.0,240.0,240.0
528676,104852,2026-04-03,2014,1.0,0.0,Wallet,Returned,52.0,Karaj,2025-10-14,Regular,Backpack,Accessories,42.0,42.0,42.0
528677,109360,2024-08-31,2012,1.0,15.0,Wallet,Returned,59.0,Isfahan,2023-11-10,Regular,Office Chair,Home Office,180.0,153.0,153.0
528678,102196,2025-06-15,2003,1.0,5.0,CardToCard,Completed,57.0,Kerman,2023-03-30,VIP,USB-C Cable,Accessories,9.0,9.0,9.0
528679,109446,2024-07-30,2017,1.0,0.0,Gateway,Completed,30.0,Mashhad,2023-12-15,New,HDMI Cable,Accessories,11.0,11.0,11.0
528680,108348,2026-01-14,2007,1.0,0.0,CardToCard,Completed,32.0,Qom,2023-12-05,New,Headphones,Electronics,75.0,75.0,75.0
528681,109165,2024-01-07,2017,3.0,5.0,CardToCard,Completed,63.0,Tehran,2025-09-08,New,HDMI Cable,Accessories,11.0,31.0,31.0
528682,103397,2025-08-23,2017,1.0,0.0,Cash,Completed,39.0,Shiraz,2025-05-20,Regular,HDMI Cable,Accessories,11.0,11.0,11.0
528683,103837,2025-04-14,2013,3.0,0.0,CardToCard,Completed,27.0,Tabriz,2024-08-22,Regular,Notebook,Stationery,7.0,21.0,21.0
528684,105876,2024-09-04,2009,1.0,5.0,Gateway,Completed,22.0,Shiraz,2024-12-09,New,Smart Watch,Wearables,120.0,114.0,114.0
528685,104955,2026-03-25,2017,2.0,10.0,Wallet,Completed,36.0,Karaj,2023-02-09,Regular,HDMI Cable,Accessories,11.0,20.0,20.0
528686,104888,2025-02-18,2011,1.0,15.0,Cash,Completed,43.0,Karaj,2025-02-08,Regular,Desk Lamp,Home Office,32.0,27.0,27.0
528687,106911,2025-03-29,2010,1.0,20.0,Gateway,Completed,48.0,Rasht,2025-06-10,Regular,Fitness Band,Wearables,55.0,44.0,44.0
528688,106434,2024-03-13,2007,3.0,0.0,Wallet,Completed,35.0,Ahvaz,2025-01-03,Regular,Headphones,Electronics,75.0,225.0,225.0
528689,105439,2024-12-21,2015,2.0,0.0,Gateway,Completed,38.0,Rasht,2025-11-16,New,Bluetooth Speaker,Electronics,58.0,116.0,116.0
528690,106534,2024-05-17,2017,1.0,0.0,Wallet,Completed,27.0,Karaj,2024-02-17,Regular,HDMI Cable,Accessories,11.0,11.0,11.0
528691,103677,2025-04-24,2011,1.0,0.0,Gateway,Completed,35.0,Karaj,2024-12-10,Regular,Desk Lamp,Home Office,32.0,32.0,32.0
528692,101916,2025-05-14,2011,1.0,0.0,Gateway,Completed,42.0,Ahvaz,2024-12-13,New,Desk Lamp,Home Office,32.0,32.0,32.0
528693,106771,2024-07-29,2013,1.0,0.0,Gateway,Completed,44.0,Mashhad,2024-07-04,Regular,Notebook,Stationery,7.0,7.0,7.0
528694,102409,2026-04-20,2013,1.0,0.0,Wallet,Completed,40.0,Shiraz,2025-02-27,New,Notebook,Stationery,7.0,7.0,7.0
528695,108930,2024-09-18,2013,1.0,0.0,Gateway,Completed,26.0,Shiraz,2023-04-23,New,Notebook,Stationery,7.0,7.0,7.0
528696,103191,2025-07-19,2007,4.0,15.0,Cash,Cancelled,18.0,Tabriz,2024-03-03,Regular,Headphones,Electronics,75.0,255.0,255.0
528697,100855,2026-06-04,2007,2.0,5.0,Wallet,Completed,31.0,Tehran,2024-03-28,Regular,Headphones,Electronics,75.0,142.0,142.0
528698,107940,2025-11-25,2005,1.0,0.0,CardToCard,Completed,24.0,Mashhad,2023-07-03,Regular,Laptop Stand,Accessories,28.0,28.0,28.0
528699,107406,2025-10-06,2013,1.0,15.0,Gateway,Completed,45.0,Karaj,2025-10-31,Regular,Notebook,Stationery,7.0,6.0,6.0
528700,104137,2024-02-21,2017,1.0,5.0,Gateway,Completed,41.0,Isfahan,2025-01-08,New,HDMI Cable,Accessories,11.0,10.0,10.0
528701,108265,2025-03-28,2004,1.0,20.0,Gateway,Completed,20.0,Tehran,2025-07-09,New,Power Bank,Electronics,35.0,28.0,28.0
528702,106267,2025-10-13,2013,4.0,10.0,CardToCard,Completed,51.0,Shiraz,2023-02-27,Regular,Notebook,Stationery,7.0,25.0,25.0
528703,105789,2025-07-24,2009,3.0,0.0,Gateway,Completed,44.0,Tehran,2025-04-27,Regular,Smart Watch,Wearables,120.0,360.0,360.0
528704,103678,2025-05-05,2010,1.0,30.0,Gateway,Completed,41.0,Tabriz,2024-01-14,New,Fitness Band,Wearables,55.0,38.0,38.0
528705,109170,2026-03-22,2004,2.0,0.0,Gateway,Completed,50.0,Karaj,2023-11-21,VIP,Power Bank,Electronics,35.0,70.0,70.0
528706,100017,2025-04-28,2017,1.0,15.0,Gateway,Returned,41.0,Isfahan,2024-12-08,Regular,HDMI Cable,Accessories,11.0,9.0,9.0
528707,103409,2025-12-24,2002,1.0,15.0,Gateway,Completed,49.0,Ahvaz,2025-10-02,Regular,Mechanical Keyboard,Electronics,62.0,53.0,53.0
528708,105408,2026-02-06,2004,1.0,5.0,CardToCard,Completed,56.0,Tabriz,2023-01-20,VIP,Power Bank,Electronics,35.0,33.0,33.0
528709,107015,2025-11-10,2016,3.0,10.0,Wallet,Completed,38.0,Mashhad,2023-11-01,Regular,Monitor,Electronics,21.0,57.0,57.0
528710,103601,2024-05-09,2013,5.0,0.0,Wallet,Returned,39.0,Shiraz,2025-11-10,VIP,Notebook,Stationery,7.0,35.0,35.0
528711,103148,2025-10-31,2003,2.0,0.0,Gateway,Completed,58.0,Tehran,2023-06-14,Regular,USB-C Cable,Accessories,9.0,18.0,18.0
528712,108350,2025-11-11,2005,2.0,5.0,Gateway,Completed,55.0,Karaj,2025-09-11,Regular,Laptop Stand,Accessories,28.0,53.0,53.0
528713,108761,2025-08-05,2001,1.0,10.0,CardToCard,Completed,64.0,Isfahan,2024-10-18,Regular,Wireless Mouse,Electronics,18.0,16.0,16.0
528714,108321,2024-11-16,2007,2.0,10.0,CardToCard,Completed,49.0,Tehran,2023-11-18,Regular,Headphones,Electronics,75.0,135.0,135.0
528715,104366,2024-09-06,2013,1.0,10.0,Gateway,Completed,58.0,Tehran,2025-07-07,New,Notebook,Stationery,7.0,6.0,6.0
528716,106529,2025-07-16,2009,1.0,0.0,Gateway,Completed,58.0,Karaj,2023-10-18,Regular,Smart Watch,Wearables,120.0,120.0,120.0
528717,109731,2025-09-22,2013,3.0,0.0,CardToCard,Completed,61.0,Karaj,2025-06-03,Regular,Notebook,Stationery,7.0,21.0,21.0
528718,101001,2026-03-21,2014,2.0,5.0,Gateway,Completed,56.0,Isfahan,2025-08-18,Regular,Backpack,Accessories,42.0,80.0,80.0
528719,103786,2024-10-22,2017,1.0,0.0,Gateway,Completed,44.0,Tehran,2024-01-27,Regular,HDMI Cable,Accessories,11.0,11.0,11.0
528720,106502,2024-09-06,2004,2.0,0.0,Cash,Completed,64.0,Shiraz,2023-10-14,Regular,Power Bank,Electronics,35.0,70.0,70.0
528721,100427,2025-10-02,2017,2.0,0.0,Gateway,Completed,59.0,Kerman,2023-02-08,Regular,HDMI Cable,Accessories,11.0,22.0,22.0
528722,104462,2026-06-03,2020,1.0,0.0,Wallet,Completed,34.0,Tehran,2023-07-22,New,Gaming Controller,Gaming,68.0,68.0,68.0
528723,108946,2024-09-08,2018,4.0,15.0,CardToCard,Completed,49.0,Qom,2024-04-21,New,Microphone,Electronics,85.0,289.0,289.0
528725,102371,2026-02-15,2009,1.0,5.0,Gateway,Completed,20.0,Mashhad,2024-02-02,New,Smart Watch,Wearables,120.0,114.0,114.0
528726,105166,2024-08-16,2005,1.0,15.0,Wallet,Completed,21.0,Kerman,2024-03-18,Regular,Laptop Stand,Accessories,28.0,24.0,24.0
528727,104138,2024-12-24,2018,1.0,20.0,Gateway,Completed,30.0,Tabriz,2023-01-19,Regular,Microphone,Electronics,85.0,68.0,68.0
528728,102634,2026-06-20,2015,2.0,10.0,Gateway,Completed,45.0,Shiraz,2025-02-08,New,Bluetooth Speaker,Electronics,58.0,104.0,104.0
528729,108554,2025-11-22,2013,1.0,15.0,CardToCard,Completed,41.0,Kerman,2023-01-26,Regular,Notebook,Stationery,7.0,6.0,6.0
528730,106015,2024-08-03,2001,2.0,20.0,Wallet,Completed,43.0,Kerman,2023-09-18,Regular,Wireless Mouse,Electronics,18.0,29.0,29.0
528731,100607,2026-05-01,2019,1.0,15.0,Wallet,Completed,33.0,Tehran,2025-01-18,Regular,Tablet,Electronics,260.0,221.0,221.0
528732,105473,2025-12-29,2011,3.0,0.0,Gateway,Completed,56.0,Karaj,2023-06-26,New,Desk Lamp,Home Office,32.0,96.0,96.0
528733,100001,2026-05-29,2018,3.0,10.0,Gateway,Completed,22.0,Tehran,2023-09-11,Regular,Microphone,Electronics,85.0,230.0,230.0
528734,103629,2024-12-14,2017,2.0,5.0,Gateway,Completed,58.0,Isfahan,2024-02-08,New,HDMI Cable,Accessories,11.0,21.0,21.0
528735,100566,2025-07-30,2005,1.0,10.0,Gateway,Completed,29.0,Tehran,2025-11-03,New,Laptop Stand,Accessories,28.0,25.0,25.0
528736,106947,2024-11-25,2016,1.0,0.0,Wallet,Completed,40.0,Tehran,2023-10-21,Regular,Monitor,Electronics,21.0,21.0,21.0
528737,109380,2025-01-17,2003,2.0,10.0,Gateway,Cancelled,52.0,Isfahan,2024-05-01,Regular,USB-C Cable,Accessories,9.0,16.0,16.0
528738,104999,2025-08-02,2014,2.0,5.0,Gateway,Completed,50.0,Tehran,2023-03-11,New,Backpack,Accessories,42.0,80.0,80.0
528739,100640,2024-12-24,2011,1.0,0.0,Wallet,Completed,63.0,Shiraz,2023-04-15,Regular,Desk Lamp,Home Office,32.0,32.0,32.0
528740,104527,2024-12-28,2017,2.0,5.0,Gateway,Completed,18.0,Isfahan,2023-07-23,New,HDMI Cable,Accessories,11.0,21.0,21.0
528741,104427,2025-04-13,2008,2.0,15.0,Cash,Completed,30.0,Tehran,2025-11-24,New,Phone Case,Accessories,14.0,24.0,24.0
528742,109676,2024-04-02,2003,3.0,5.0,Gateway,Completed,41.0,Tehran,2024-06-05,Regular,USB-C Cable,Accessories,9.0,26.0,26.0
528743,106016,2026-06-13,2007,2.0,15.0,CardToCard,Completed,23.0,Shiraz,2024-04-09,Regular,Headphones,Electronics,75.0,128.0,128.0
528744,105333,2025-12-15,2001,1.0,10.0,Wallet,Completed,36.0,Shiraz,2023-07-15,VIP,Wireless Mouse,Electronics,18.0,16.0,16.0
528745,103508,2025-02-21,2011,1.0,0.0,CardToCard,Completed,56.0,Tehran,2025-01-09,New,Desk Lamp,Home Office,32.0,32.0,32.0
528746,104956,2025-10-15,2001,2.0,0.0,CardToCard,Completed,27.0,Isfahan,2024-11-08,Regular,Wireless Mouse,Electronics,18.0,36.0,36.0
528747,108794,2026-06-27,2013,1.0,0.0,Gateway,Completed,26.0,Tabriz,2024-04-04,Regular,Notebook,Stationery,7.0,7.0,7.0
528748,108131,2025-03-22,2001,1.0,0.0,Gateway,Completed,24.0,Tabriz,2024-09-11,Regular,Wireless Mouse,Electronics,18.0,18.0,18.0
528749,108242,2025-09-17,2003,1.0,15.0,Cash,Completed,63.0,Mashhad,2023-12-11,New,USB-C Cable,Accessories,9.0,8.0,8.0
528750,107452,2024-03-14,2011,1.0,5.0,CardToCard,Completed,56.0,Ahvaz,2025-02-07,Regular,Desk Lamp,Home Office,32.0,30.0,30.0
528751,106397,2026-05-06,2008,2.0,0.0,Gateway,Completed,45.0,Ahvaz,2025-11-23,Regular,Phone Case,Accessories,14.0,28.0,28.0
528752,101364,2024-05-23,2013,2.0,5.0,Cash,Completed,27.0,Tehran,2024-03-24,Regular,Notebook,Stationery,7.0,13.0,13.0
528753,109146,2025-11-23,2003,2.0,5.0,CardToCard,Completed,25.0,Ahvaz,2025-07-27,Regular,USB-C Cable,Accessories,9.0,17.0,17.0
528754,105094,2025-02-25,2007,1.0,15.0,Gateway,Completed,64.0,Tabriz,2023-07-31,New,Headphones,Electronics,75.0,64.0,64.0
528755,100007,2025-07-10,2015,1.0,5.0,Gateway,Completed,22.0,Karaj,2024-10-22,Regular,Bluetooth Speaker,Electronics,58.0,55.0,55.0
528756,103241,2025-05-30,2003,1.0,0.0,Gateway,Completed,28.0,Tehran,2023-02-19,VIP,USB-C Cable,Accessories,9.0,9.0,9.0
528757,108544,2024-12-25,2018,5.0,0.0,Gateway,Returned,40.0,Tehran,2023-03-25,VIP,Microphone,Electronics,85.0,425.0,425.0
528758,106432,2026-05-01,2020,3.0,5.0,Gateway,Completed,53.0,Tehran,2025-08-16,VIP,Gaming Controller,Gaming,68.0,194.0,194.0
528759,105808,2024-09-25,2003,1.0,20.0,CardToCard,Completed,65.0,Mashhad,2023-07-22,Regular,USB-C Cable,Accessories,9.0,7.0,7.0
528760,103727,2024-07-18,2004,1.0,15.0,Gateway,Completed,23.0,Kerman,2024-12-09,Regular,Power Bank,Electronics,35.0,30.0,30.0
528761,108129,2026-02-16,2009,1.0,20.0,Gateway,Completed,28.0,Shiraz,2023-09-10,New,Smart Watch,Wearables,120.0,96.0,96.0
528762,106376,2024-09-11,2008,1.0,0.0,Gateway,Completed,59.0,Mashhad,2024-08-31,New,Phone Case,Accessories,14.0,14.0,14.0
528763,101847,2024-04-03,2010,1.0,0.0,Gateway,Completed,37.0,Tehran,2023-11-05,New,Fitness Band,Wearables,55.0,55.0,55.0
